Date,Adj Close,Close,High,Low,Open,Volume
,ETC-USD,ETC-USD,ETC-USD,ETC-USD,ETC-USD,ETC-USD
2020-02-05 00:00:00+00:00,12.338170051574707,12.338170051574707,12.574313163757324,11.366085052490234,11.425259590148926,2630503881
2020-02-06 00:00:00+00:00,12.09863567352295,12.09863567352295,13.148557662963867,11.473716735839844,12.343172073364258,3578970064
2020-02-07 00:00:00+00:00,11.702788352966309,11.702788352966309,12.206459045410156,11.428929328918457,12.120240211486816,2864925900
2020-02-08 00:00:00+00:00,11.672789573669434,11.672789573669434,11.910500526428223,11.214234352111816,11.704146385192871,2458728176
2020-02-09 00:00:00+00:00,11.71010684967041,11.71010684967041,12.019037246704102,11.419819831848145,11.672273635864258,2256308242
2020-02-10 00:00:00+00:00,11.839010238647461,11.839010238647461,12.042900085449219,11.479985237121582,11.715559959411621,2949720160
2020-02-11 00:00:00+00:00,11.947534561157227,11.947534561157227,12.08829402923584,11.637869834899902,11.843911170959473,2623748665
2020-02-12 00:00:00+00:00,12.242921829223633,12.242921829223633,12.429327964782715,11.924165725708008,11.939920425415039,2558687675
2020-02-13 00:00:00+00:00,12.042051315307617,12.042051315307617,13.021754264831543,11.693108558654785,12.240053176879883,3267500938
2020-02-14 00:00:00+00:00,11.980769157409668,11.980769157409668,12.049498558044434,11.708147048950195,12.043075561523438,2197029671
2020-02-15 00:00:00+00:00,10.388147354125977,10.388147354125977,12.054794311523438,9.94503402709961,11.976300239562988,2720972975
2020-02-16 00:00:00+00:00,9.635473251342773,9.635473251342773,10.636585235595703,9.030406951904297,10.396425247192383,2727702320
2020-02-17 00:00:00+00:00,9.609964370727539,9.609964370727539,9.7941255569458,8.801233291625977,9.60222053527832,2840284893
2020-02-18 00:00:00+00:00,9.822366714477539,9.822366714477539,9.891343116760254,9.216099739074707,9.612985610961914,2025728374
2020-02-19 00:00:00+00:00,8.879036903381348,8.879036903381348,9.83053207397461,8.784147262573242,9.824627876281738,1807922284
2020-02-20 00:00:00+00:00,8.901761054992676,8.901761054992676,9.01543140411377,8.455192565917969,8.870274543762207,1908879598
2020-02-21 00:00:00+00:00,9.4332914352417,9.4332914352417,9.836816787719727,8.824761390686035,8.893782615661621,2112160851
2020-02-22 00:00:00+00:00,9.522424697875977,9.522424697875977,9.718368530273438,9.36487865447998,9.44677734375,1724873520
2020-02-23 00:00:00+00:00,9.734655380249023,9.734655380249023,9.902920722961426,9.483400344848633,9.520007133483887,1745180317
2020-02-24 00:00:00+00:00,9.343098640441895,9.343098640441895,9.742034912109375,9.07978343963623,9.73486042022705,1691831980
2020-02-25 00:00:00+00:00,9.259241104125977,9.259241104125977,9.410197257995605,9.043932914733887,9.341053009033203,1633614476
2020-02-26 00:00:00+00:00,7.680284023284912,7.680284023284912,9.332021713256836,7.417233943939209,9.246321678161621,2112171652
2020-02-27 00:00:00+00:00,7.684704780578613,7.684704780578613,8.036627769470215,7.374398231506348,7.681656837463379,1837427407
2020-02-28 00:00:00+00:00,7.437551975250244,7.437551975250244,7.835625171661377,7.226973056793213,7.683617115020752,1543271140
2020-02-29 00:00:00+00:00,7.407479763031006,7.407479763031006,7.645356178283691,7.356270790100098,7.433642864227295,1233126529
2020-03-01 00:00:00+00:00,7.762577056884766,7.762577056884766,7.898722171783447,7.401045799255371,7.402571201324463,1537094857
2020-03-02 00:00:00+00:00,8.400863647460938,8.400863647460938,8.591569900512695,7.724370956420898,7.757080078125,1891308432
2020-03-03 00:00:00+00:00,8.497455596923828,8.497455596923828,8.590118408203125,8.197601318359375,8.396212577819824,1872178655
2020-03-04 00:00:00+00:00,7.952630996704102,7.952630996704102,8.516426086425781,7.763908863067627,8.482597351074219,1806626129
2020-03-05 00:00:00+00:00,8.199104309082031,8.199104309082031,8.406984329223633,7.95350980758667,7.95350980758667,1723095649
2020-03-06 00:00:00+00:00,8.195196151733398,8.195196151733398,8.299029350280762,8.003276824951172,8.195696830749512,1574406337
2020-03-07 00:00:00+00:00,7.81940221786499,7.81940221786499,8.198650360107422,7.8057050704956055,8.195663452148438,1346672683
2020-03-08 00:00:00+00:00,6.4937849044799805,6.4937849044799805,7.820751190185547,6.412484169006348,7.820751190185547,1587136600
2020-03-09 00:00:00+00:00,6.9255690574646,6.9255690574646,7.012546062469482,6.444102764129639,6.47963285446167,2021714081
2020-03-10 00:00:00+00:00,6.811056137084961,6.811056137084961,6.940985202789307,6.653441905975342,6.935927867889404,1364787040
2020-03-11 00:00:00+00:00,6.57728910446167,6.57728910446167,6.872024059295654,6.208826065063477,6.81273078918457,1481692354
2020-03-12 00:00:00+00:00,3.9639461040496826,3.9639461040496826,6.594696998596191,3.9602999687194824,6.576816082000732,1769379393
2020-03-13 00:00:00+00:00,4.846123218536377,4.846123218536377,5.135182857513428,3.304457902908325,3.9382970333099365,2669299626
2020-03-14 00:00:00+00:00,4.625739097595215,4.625739097595215,4.92226505279541,4.532841205596924,4.844974994659424,1355484541
2020-03-15 00:00:00+00:00,5.056344985961914,5.056344985961914,5.218995094299316,4.561129093170166,4.62388277053833,1312008231
2020-03-16 00:00:00+00:00,4.448967933654785,4.448967933654785,5.05773401260376,4.144309997558594,5.05665397644043,1574944809
2020-03-17 00:00:00+00:00,4.526494979858398,4.526494979858398,4.797916889190674,4.417815208435059,4.4545769691467285,1398800638
2020-03-18 00:00:00+00:00,4.472723007202148,4.472723007202148,4.574883937835693,4.37991189956665,4.510231018066406,1283190472
2020-03-19 00:00:00+00:00,5.058726787567139,5.058726787567139,5.243291854858398,4.457869052886963,4.4734110832214355,1684507154
2020-03-20 00:00:00+00:00,4.9258131980896,4.9258131980896,5.459974765777588,4.652728080749512,5.063659191131592,1881649280
2020-03-21 00:00:00+00:00,5.010635852813721,5.010635852813721,5.111727237701416,4.731937885284424,4.9110188484191895,1687706453
2020-03-22 00:00:00+00:00,4.618292808532715,4.618292808532715,5.219944953918457,4.606093883514404,5.012508869171143,1760932487
2020-03-23 00:00:00+00:00,4.950095176696777,4.950095176696777,4.969143867492676,4.590153217315674,4.618292808532715,1828322376
2020-03-24 00:00:00+00:00,5.064876079559326,5.064876079559326,5.176984786987305,4.882306098937988,4.9399800300598145,1775927078
2020-03-25 00:00:00+00:00,5.022736072540283,5.022736072540283,5.240421772003174,4.917350769042969,5.064794063568115,1801753591
2020-03-26 00:00:00+00:00,5.078555107116699,5.078555107116699,5.094900131225586,4.935122966766357,5.02345609664917,1441482949
2020-03-27 00:00:00+00:00,5.020265102386475,5.020265102386475,5.187205791473389,4.999923229217529,5.080045223236084,1338792021
2020-03-28 00:00:00+00:00,4.809776782989502,4.809776782989502,5.017704963684082,4.68585205078125,5.017704963684082,1463133173
2020-03-29 00:00:00+00:00,4.842806816101074,4.842806816101074,5.068387031555176,4.785678863525391,4.809484004974365,1402356922
2020-03-30 00:00:00+00:00,4.9686198234558105,4.9686198234558105,4.996336936950684,4.820366859436035,4.838053226470947,1425404966
2020-03-31 00:00:00+00:00,4.947474002838135,4.947474002838135,4.995941162109375,4.8802809715271,4.978932857513428,1321446702
2020-04-01 00:00:00+00:00,5.026666164398193,5.026666164398193,5.0483598709106445,4.82545804977417,4.950595855712891,1532599748
2020-04-02 00:00:00+00:00,5.103890895843506,5.103890895843506,5.260523796081543,4.9920148849487305,5.029956817626953,1580471357
2020-04-03 00:00:00+00:00,5.126537799835205,5.126537799835205,5.239739894866943,5.042107105255127,5.106651782989502,1364260521
2020-04-04 00:00:00+00:00,5.168713092803955,5.168713092803955,5.221221923828125,5.056550979614258,5.122239112854004,1256811376
2020-04-05 00:00:00+00:00,5.045292854309082,5.045292854309082,5.186777114868164,4.955810070037842,5.169661998748779,1219161342
2020-04-06 00:00:00+00:00,5.566810131072998,5.566810131072998,5.57137393951416,5.042695999145508,5.0436930656433105,1730258832
2020-04-07 00:00:00+00:00,5.462813854217529,5.462813854217529,5.808373928070068,5.436592102050781,5.571127891540527,1738216500
2020-04-08 00:00:00+00:00,5.807206153869629,5.807206153869629,5.8429131507873535,5.400485038757324,5.4672040939331055,1984800766
2020-04-09 00:00:00+00:00,5.905154228210449,5.905154228210449,5.936307907104492,5.602176189422607,5.810238838195801,1851126100
2020-04-10 00:00:00+00:00,5.24957799911499,5.24957799911499,5.920179843902588,5.116722106933594,5.903232097625732,1842083519
2020-04-11 00:00:00+00:00,5.2586188316345215,5.2586188316345215,5.384532928466797,5.163348197937012,5.24978494644165,1551445460
2020-04-12 00:00:00+00:00,5.342513084411621,5.342513084411621,5.422671794891357,5.196117877960205,5.262020111083984,1469741651
2020-04-13 00:00:00+00:00,5.179718017578125,5.179718017578125,5.358255863189697,5.061947822570801,5.358255863189697,1518502806
2020-04-14 00:00:00+00:00,5.210775852203369,5.210775852203369,5.346330165863037,5.131508827209473,5.181756973266602,1555969424
2020-04-15 00:00:00+00:00,5.104209899902344,5.104209899902344,5.346926212310791,5.087931156158447,5.211101055145264,1522761187
2020-04-16 00:00:00+00:00,5.476418972015381,5.476418972015381,5.5349531173706055,4.921454906463623,5.104832172393799,1981857114
2020-04-17 00:00:00+00:00,5.420300006866455,5.420300006866455,5.48539400100708,5.358432769775391,5.478176116943359,1594796299
2020-04-18 00:00:00+00:00,5.6540398597717285,5.6540398597717285,5.672286033630371,5.412586212158203,5.413893222808838,1677466730
2020-04-19 00:00:00+00:00,5.52642297744751,5.52642297744751,5.721487045288086,5.492725849151611,5.6502180099487305,1652540328
2020-04-20 00:00:00+00:00,5.270837783813477,5.270837783813477,5.622893810272217,5.235215187072754,5.522910118103027,1770249826
2020-04-21 00:00:00+00:00,5.229287147521973,5.229287147521973,5.320222854614258,5.1645050048828125,5.262507915496826,1600170558
2020-04-22 00:00:00+00:00,5.380270957946777,5.380270957946777,5.451327800750732,5.194036960601807,5.226961135864258,1504974250
2020-04-23 00:00:00+00:00,5.568885803222656,5.568885803222656,5.679480075836182,5.335689067840576,5.382030010223389,1738396629
2020-04-24 00:00:00+00:00,5.627087116241455,5.627087116241455,5.687516212463379,5.5682291984558105,5.572274208068848,1706994130
2020-04-25 00:00:00+00:00,5.7772698402404785,5.7772698402404785,5.831554889678955,5.595107078552246,5.626564025878906,1749266189
2020-04-26 00:00:00+00:00,6.22405481338501,6.22405481338501,6.242484092712402,5.751609802246094,5.774587154388428,2277087076
2020-04-27 00:00:00+00:00,6.080124855041504,6.080124855041504,6.277030944824219,5.995779991149902,6.216571807861328,2171209635
2020-04-28 00:00:00+00:00,6.1904988288879395,6.1904988288879395,6.198612213134766,6.016092777252197,6.083844184875488,1798070168
2020-04-29 00:00:00+00:00,6.784293174743652,6.784293174743652,6.8574371337890625,6.149957180023193,6.192698955535889,2680399907
2020-04-30 00:00:00+00:00,6.470458030700684,6.470458030700684,6.999715805053711,6.401492118835449,6.780473232269287,2720908294
2020-05-01 00:00:00+00:00,6.677680015563965,6.677680015563965,6.72342586517334,6.470582962036133,6.471552848815918,2149345979
2020-05-02 00:00:00+00:00,7.477276802062988,7.477276802062988,7.584181785583496,6.630672931671143,6.678746223449707,2886988124
2020-05-03 00:00:00+00:00,7.226431846618652,7.226431846618652,7.603361129760742,7.117665767669678,7.479534149169922,2920876669
2020-05-04 00:00:00+00:00,7.242700099945068,7.242700099945068,7.320295810699463,6.771814823150635,7.226930141448975,2925477275
2020-05-05 00:00:00+00:00,7.1918840408325195,7.1918840408325195,7.481677055358887,7.125102996826172,7.249679088592529,2657879225
2020-05-06 00:00:00+00:00,6.949166774749756,6.949166774749756,7.30509090423584,6.949166774749756,7.195827007293701,2229841906
2020-05-07 00:00:00+00:00,7.097957134246826,7.097957134246826,7.1860527992248535,6.847743034362793,6.983986854553223,2463492782
2020-05-08 00:00:00+00:00,7.176926136016846,7.176926136016846,7.32284688949585,6.960612773895264,7.098291873931885,2151071895
2020-05-09 00:00:00+00:00,7.084396839141846,7.084396839141846,7.2586870193481445,7.042203903198242,7.165994167327881,2010448165
2020-05-10 00:00:00+00:00,6.202459812164307,6.202459812164307,7.094771862030029,5.8636860847473145,7.094771862030029,2812295899
2020-05-11 00:00:00+00:00,6.038578987121582,6.038578987121582,6.305934906005859,5.71121883392334,6.204121112823486,2234666490
2020-05-12 00:00:00+00:00,6.080722808837891,6.080722808837891,6.210640907287598,5.973228931427002,6.047016143798828,1767977850
2020-05-13 00:00:00+00:00,6.214365005493164,6.214365005493164,6.244377136230469,6.031601905822754,6.082825183868408,1683631591
2020-05-14 00:00:00+00:00,6.25407600402832,6.25407600402832,6.33169412612915,6.103993892669678,6.196454048156738,1797848517
2020-05-15 00:00:00+00:00,6.496613025665283,6.496613025665283,6.678307056427002,6.138760089874268,6.248988151550293,1856718372
2020-05-16 00:00:00+00:00,6.687623023986816,6.687623023986816,6.823305130004883,6.474077224731445,6.513761043548584,1908326129
2020-05-17 00:00:00+00:00,6.672947883605957,6.672947883605957,6.769711971282959,6.590620994567871,6.685628890991211,1432909061
2020-05-18 00:00:00+00:00,6.708868026733398,6.708868026733398,6.905930042266846,6.632440090179443,6.668336868286133,1494512382
2020-05-19 00:00:00+00:00,6.6459760665893555,6.6459760665893555,6.712775230407715,6.596607208251953,6.711166858673096,1313089147
2020-05-20 00:00:00+00:00,6.444563865661621,6.444563865661621,6.676782131195068,6.358451843261719,6.641486167907715,1311339518
2020-05-21 00:00:00+00:00,6.1404547691345215,6.1404547691345215,6.517991065979004,5.962553024291992,6.444684982299805,1314068624
2020-05-22 00:00:00+00:00,6.465855121612549,6.465855121612549,6.582136154174805,6.093019962310791,6.1396708488464355,1379531120
2020-05-23 00:00:00+00:00,6.587484836578369,6.587484836578369,6.617158889770508,6.366168022155762,6.467939853668213,1190218864
2020-05-24 00:00:00+00:00,6.610622882843018,6.610622882843018,6.770108222961426,6.548188209533691,6.588528156280518,1422089791
2020-05-25 00:00:00+00:00,6.809002876281738,6.809002876281738,6.888294219970703,6.556922912597656,6.6061692237854,1477766580
2020-05-26 00:00:00+00:00,6.700435161590576,6.700435161590576,6.831563949584961,6.565684795379639,6.807851791381836,1291253572
2020-05-27 00:00:00+00:00,6.7793121337890625,6.7793121337890625,6.819377899169922,6.6688971519470215,6.702545166015625,1285148249
2020-05-28 00:00:00+00:00,6.850715160369873,6.850715160369873,6.865565776824951,6.706704139709473,6.781824111938477,1199343323
2020-05-29 00:00:00+00:00,7.2380499839782715,7.2380499839782715,7.2588629722595215,6.848549842834473,6.8503289222717285,1510000396
2020-05-30 00:00:00+00:00,7.486223220825195,7.486223220825195,7.49537992477417,7.118894100189209,7.236456871032715,1483066910
2020-05-31 00:00:00+00:00,6.932769775390625,6.932769775390625,7.489408016204834,6.723435878753662,7.4849090576171875,1500617569
2020-06-01 00:00:00+00:00,7.211397171020508,7.211397171020508,7.2309250831604,6.8863420486450195,6.927632808685303,1604432000
2020-06-02 00:00:00+00:00,6.9594879150390625,6.9594879150390625,7.307156085968018,6.8164567947387695,7.1956682205200195,1473469097
2020-06-03 00:00:00+00:00,6.938211917877197,6.938211917877197,6.989626884460449,6.865049839019775,6.962575912475586,1197427709
2020-06-04 00:00:00+00:00,6.927690029144287,6.927690029144287,7.032451152801514,6.818472862243652,6.939964771270752,1164672923
2020-06-05 00:00:00+00:00,6.86781120300293,6.86781120300293,6.971759796142578,6.810685157775879,6.930973052978516,1043967573
2020-06-06 00:00:00+00:00,6.8506951332092285,6.8506951332092285,6.94535493850708,6.802628993988037,6.86839485168457,937320669
2020-06-07 00:00:00+00:00,6.846618175506592,6.846618175506592,6.886768817901611,6.670812129974365,6.85080623626709,1005669612
2020-06-08 00:00:00+00:00,6.898526191711426,6.898526191711426,6.901786804199219,6.742798805236816,6.8453240394592285,785110815
2020-06-09 00:00:00+00:00,6.805237770080566,6.805237770080566,6.904916763305664,6.755478858947754,6.896598815917969,730110943
2020-06-10 00:00:00+00:00,6.807814121246338,6.807814121246338,6.84195613861084,6.719939231872559,6.805026054382324,659043308
2020-06-11 00:00:00+00:00,6.285783767700195,6.285783767700195,6.830179214477539,6.174838066101074,6.80743408203125,807881145
2020-06-12 00:00:00+00:00,6.4165940284729,6.4165940284729,6.47057580947876,6.233096122741699,6.282583236694336,733932453
2020-06-13 00:00:00+00:00,6.497721195220947,6.497721195220947,6.505060195922852,6.358229160308838,6.41830587387085,642231893
2020-06-14 00:00:00+00:00,6.351884841918945,6.351884841918945,6.499827861785889,6.3149919509887695,6.497056007385254,605317659
2020-06-15 00:00:00+00:00,6.253314018249512,6.253314018249512,6.351884841918945,6.02980899810791,6.351884841918945,712617540
2020-06-16 00:00:00+00:00,6.2508039474487305,6.2508039474487305,6.308444976806641,6.178579807281494,6.252989768981934,605751792
2020-06-17 00:00:00+00:00,6.27816915512085,6.27816915512085,6.344174861907959,6.184887886047363,6.250947952270508,627966131
2020-06-18 00:00:00+00:00,6.225509166717529,6.225509166717529,6.2902140617370605,6.127630233764648,6.278316974639893,512432929
2020-06-19 00:00:00+00:00,6.3100361824035645,6.3100361824035645,6.397523880004883,6.174907207489014,6.223872184753418,658458958
2020-06-20 00:00:00+00:00,6.253989219665527,6.253989219665527,6.356468200683594,6.184490203857422,6.3100361824035645,605399060
2020-06-21 00:00:00+00:00,6.220701217651367,6.220701217651367,6.286416053771973,6.200738906860352,6.250079154968262,508650064
2020-06-22 00:00:00+00:00,6.359510898590088,6.359510898590088,6.374794006347656,6.212973117828369,6.220862865447998,561565050
2020-06-23 00:00:00+00:00,6.387406826019287,6.387406826019287,6.419594764709473,6.282970905303955,6.3593058586120605,551108487
2020-06-24 00:00:00+00:00,6.222529888153076,6.222529888153076,6.5159912109375,6.172107219696045,6.390049934387207,526968781
2020-06-25 00:00:00+00:00,6.157563209533691,6.157563209533691,6.2457499504089355,6.105963230133057,6.222476005554199,435301522
2020-06-26 00:00:00+00:00,6.039600849151611,6.039600849151611,6.181703090667725,6.02597713470459,6.155693054199219,444438720
2020-06-27 00:00:00+00:00,5.6125168800354,5.6125168800354,6.069565773010254,5.437056064605713,6.038817882537842,534396395
2020-06-28 00:00:00+00:00,5.759665012359619,5.759665012359619,5.839025974273682,5.564720153808594,5.6125168800354,462999765
2020-06-29 00:00:00+00:00,5.831562042236328,5.831562042236328,5.8787522315979,5.741195201873779,5.758150100708008,533800507
2020-06-30 00:00:00+00:00,5.734711170196533,5.734711170196533,5.858182907104492,5.695992946624756,5.826785087585449,433251874
2020-07-01 00:00:00+00:00,5.71803092956543,5.71803092956543,5.789434909820557,5.645407199859619,5.732371807098389,446564362
2020-07-02 00:00:00+00:00,5.715417861938477,5.715417861938477,5.795270919799805,5.599149227142334,5.7193379402160645,423367188
2020-07-03 00:00:00+00:00,5.656350135803223,5.656350135803223,5.733238220214844,5.62140417098999,5.713575839996338,373323476
2020-07-04 00:00:00+00:00,5.696677207946777,5.696677207946777,5.73734712600708,5.646495819091797,5.651195049285889,409246657
2020-07-05 00:00:00+00:00,5.654655933380127,5.654655933380127,5.712551116943359,5.552346229553223,5.695542812347412,436857863
2020-07-06 00:00:00+00:00,6.1015191078186035,6.1015191078186035,6.141088008880615,5.648497104644775,5.654655933380127,630686359
2020-07-07 00:00:00+00:00,6.2113800048828125,6.2113800048828125,6.313660144805908,5.9563798904418945,6.096133232116699,627000193
2020-07-08 00:00:00+00:00,6.630266189575195,6.630266189575195,6.630266189575195,6.141388893127441,6.21169376373291,701385528
2020-07-09 00:00:00+00:00,6.669107913970947,6.669107913970947,6.774542808532715,6.434329986572266,6.628810882568359,874499722
2020-07-10 00:00:00+00:00,6.378097057342529,6.378097057342529,6.667259216308594,6.279195785522461,6.66689920425415,624332622
2020-07-11 00:00:00+00:00,6.50839376449585,6.50839376449585,6.552761077880859,6.3781280517578125,6.3781280517578125,559981464
2020-07-12 00:00:00+00:00,6.450017929077148,6.450017929077148,6.5535888671875,6.379012107849121,6.5102410316467285,492359785
2020-07-13 00:00:00+00:00,6.305647850036621,6.305647850036621,6.531822204589844,6.234714984893799,6.450017929077148,560726589
2020-07-14 00:00:00+00:00,6.319407939910889,6.319407939910889,6.32254695892334,6.1836628913879395,6.301323890686035,577979368
2020-07-15 00:00:00+00:00,6.215803146362305,6.215803146362305,6.354409217834473,6.186530113220215,6.317540168762207,578896464
2020-07-16 00:00:00+00:00,6.025417804718018,6.025417804718018,6.2497029304504395,5.951726913452148,6.216070175170898,636508435
2020-07-17 00:00:00+00:00,6.029158115386963,6.029158115386963,6.101077079772949,5.97321081161499,6.025265216827393,549806440
2020-07-18 00:00:00+00:00,6.042909145355225,6.042909145355225,6.097500801086426,5.954229831695557,6.028618812561035,463666673
2020-07-19 00:00:00+00:00,6.0790791511535645,6.0790791511535645,6.098689079284668,5.967926979064941,6.043064117431641,471087490
2020-07-20 00:00:00+00:00,6.037283897399902,6.037283897399902,6.177952766418457,6.010251045227051,6.082333087921143,494239655
2020-07-21 00:00:00+00:00,6.172388076782227,6.172388076782227,6.176867961883545,6.019266128540039,6.03721809387207,536241008
2020-07-22 00:00:00+00:00,6.344457149505615,6.344457149505615,6.373859882354736,6.107778072357178,6.173149108886719,550582710
2020-07-23 00:00:00+00:00,6.423945903778076,6.423945903778076,6.478251934051514,6.304144859313965,6.347397804260254,623580969
2020-07-24 00:00:00+00:00,6.251893043518066,6.251893043518066,6.433948993682861,6.222073078155518,6.427880764007568,564877717
2020-07-25 00:00:00+00:00,6.676861763000488,6.676861763000488,6.701773166656494,6.236355781555176,6.253749847412109,691476129
2020-07-26 00:00:00+00:00,6.620230197906494,6.620230197906494,6.85516881942749,6.491512775421143,6.681352138519287,738583538
2020-07-27 00:00:00+00:00,7.110229015350342,7.110229015350342,7.323600769042969,6.62037992477417,6.62037992477417,1204981144
2020-07-28 00:00:00+00:00,7.227255821228027,7.227255821228027,7.371362209320068,6.8517560958862305,7.115630149841309,1079244852
2020-07-29 00:00:00+00:00,7.27117919921875,7.27117919921875,7.522925853729248,7.161818027496338,7.227611064910889,923782910
2020-07-30 00:00:00+00:00,7.3525471687316895,7.3525471687316895,7.462560176849365,7.0498528480529785,7.277273178100586,851785157
2020-07-31 00:00:00+00:00,7.4084367752075195,7.4084367752075195,7.561620235443115,7.271070957183838,7.347664833068848,911572840
2020-08-01 00:00:00+00:00,7.814977169036865,7.814977169036865,7.901045799255371,7.316400051116943,7.4084367752075195,1106870390
2020-08-02 00:00:00+00:00,7.17868185043335,7.17868185043335,8.232162475585938,6.906105995178223,7.820669174194336,1219211807
2020-08-03 00:00:00+00:00,7.168063163757324,7.168063163757324,7.340735912322998,7.086222171783447,7.181976795196533,854381374
2020-08-04 00:00:00+00:00,7.1320672035217285,7.1320672035217285,7.254158973693848,7.059103965759277,7.167829990386963,755847370
2020-08-05 00:00:00+00:00,7.233102798461914,7.233102798461914,7.347427845001221,7.102479934692383,7.1344990730285645,711927892
2020-08-06 00:00:00+00:00,7.112605094909668,7.112605094909668,7.251701831817627,7.026349067687988,7.232079982757568,778677628
2020-08-07 00:00:00+00:00,6.881158828735352,6.881158828735352,7.260515213012695,6.711233139038086,7.104855060577393,932695027
2020-08-08 00:00:00+00:00,6.905473232269287,6.905473232269287,6.9810051918029785,6.802199840545654,6.880970001220703,637807950
2020-08-09 00:00:00+00:00,6.893592834472656,6.893592834472656,7.1837158203125,6.770359039306641,6.926279067993164,711013786
2020-08-10 00:00:00+00:00,7.06736421585083,7.06736421585083,7.1287617683410645,6.8420090675354,6.896111965179443,744754117
